gene_id,gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00010002619,GENE2620,69.56,-0.0349,0.2830,9.019e-1,9.729e-1
ENSG00010002620,GENE2621,291.69,0.2015,0.1229,1.011e-1,3.640e-1
ENSG00010002621,GENE2622,1231.39,-0.6038,0.1634,2.203e-4,1.753e-3
ENSG00010002622,GENE2623,22.99,1.3269,0.2842,3.023e-6,2.808e-5
ENSG00010002623,GENE2624,745.56,0.0334,0.2377,8.883e-1,9.673e-1
ENSG00010002624,GENE2625,74.73,-0.2449,0.1980,2.161e-1,5.540e-1
ENSG00010002625,GENE2626,3596.58,0.1708,0.1687,3.115e-1,6.700e-1
ENSG00010002626,GENE2627,526.60,-0.2420,0.3350,4.701e-1,7.978e-1
ENSG00010002627,GENE2628,93.17,0.0204,0.1413,8.854e-1,9.659e-1
ENSG00010002628,GENE2629,1797.22,0.1638,0.2117,4.391e-1,7.776e-1
ENSG00010002629,GENE2630,2679.45,0.0748,0.2719,7.833e-1,9.471e-1
ENSG00010002630,GENE2631,421.98,-0.2742,0.1522,7.156e-2,2.895e-1
ENSG00010002631,GENE2632,8.40,-0.4114,0.2027,4.241e-2,1.934e-1
ENSG00010002632,GENE2633,447.44,2.0349,0.3034,2.009e-11,2.355e-10
ENSG00010002633,GENE2634,529.00,-0.2686,0.2207,2.235e-1,5.672e-1
ENSG00010002634,GENE2635,36.00,-0.0940,0.2289,6.813e-1,9.055e-1
ENSG00010002635,GENE2636,107.70,0.1138,0.2050,5.789e-1,8.615e-1
ENSG00010002636,GENE2637,157.49,-0.3744,0.3180,2.392e-1,5.879e-1
ENSG00010002637,GENE2638,57.50,-3.4014,0.2277,1.000e-300,1.471e-299
ENSG00010002638,GENE2639,108.86,0.4249,0.1368,1.897e-3,1.339e-2
ENSG00010002639,GENE2640,2907.92,0.0017,0.1842,9.926e-1,9.962e-1
ENSG00010002640,GENE2641,1402.63,-2.4347,0.4681,1.985e-7,1.965e-6
ENSG00010002641,GENE2642,348.99,0.0322,0.2099,8.782e-1,9.636e-1
ENSG00010002642,GENE2643,13.91,-0.1939,0.1849,2.944e-1,6.582e-1
ENSG00010002643,GENE2644,8.30,0.2095,0.1460,1.515e-1,4.573e-1
ENSG00010002644,GENE2645,1659.17,0.0715,0.2622,7.852e-1,9.471e-1
ENSG00010002645,GENE2646,4.08,0.2825,0.2822,3.169e-1,6.757e-1
ENSG00010002646,GENE2647,5.38,0.1629,0.0998,1.026e-1,3.669e-1
ENSG00010002647,GENE2648,402.33,0.0969,0.2622,7.118e-1,9.193e-1
ENSG00010002648,GENE2649,571.19,-0.4410,0.1788,1.367e-2,7.874e-2
ENSG00010002649,GENE2650,243.66,-0.1930,0.2031,3.419e-1,7.010e-1
ENSG00010002650,GENE2651,9.64,-0.3558,0.1995,7.457e-2,2.971e-1
ENSG00010002651,GENE2652,18.30,-0.1342,0.2307,5.608e-1,8.532e-1
ENSG00010002652,GENE2653,39.86,0.0220,0.2148,9.185e-1,9.771e-1
ENSG00010002653,GENE2654,1607.05,0.2551,0.3128,4.147e-1,7.619e-1
ENSG00010002654,GENE2655,11.50,0.1901,0.1984,3.379e-1,6.994e-1
ENSG00010002655,GENE2656,34.56,-0.1624,0.1746,3.522e-1,7.112e-1
ENSG00010002656,GENE2657,278.76,0.2241,0.1594,1.597e-1,4.732e-1
ENSG00010002657,GENE2658,85.34,0.0035,0.3512,9.920e-1,9.962e-1
ENSG00010002658,GENE2659,392.42,0.2399,0.2375,3.124e-1,6.700e-1
ENSG00010002659,GENE2660,30.24,0.3305,0.2142,1.228e-1,4.031e-1
ENSG00010002660,GENE2661,1768.82,-0.3124,0.3576,3.824e-1,7.437e-1
ENSG00010002661,GENE2662,498.26,0.4356,0.2875,1.298e-1,4.206e-1
ENSG00010002662,GENE2663,19.25,-0.3236,0.1246,9.417e-3,5.650e-2
ENSG00010002663,GENE2664,3935.16,-0.5614,0.2680,3.615e-2,1.716e-1
ENSG00010002664,GENE2665,443.04,-0.1079,0.2471,6.623e-1,8.946e-1
ENSG00010002665,GENE2666,68.55,-0.0358,0.3063,9.069e-1,9.734e-1
ENSG00010002666,GENE2667,88.87,0.0960,0.2240,6.684e-1,8.984e-1
ENSG00010002667,GENE2668,701.72,-0.0205,0.2482,9.342e-1,9.787e-1
ENSG00010002668,GENE2669,227.95,-0.2184,0.1901,2.505e-1,6.013e-1
ENSG00010002669,GENE2670,321.20,0.0422,0.1983,8.315e-1,9.557e-1
ENSG00010002670,GENE2671,4263.97,-0.1631,0.2143,4.466e-1,7.835e-1
ENSG00010002671,GENE2672,1444.66,0.1047,0.2098,6.177e-1,8.769e-1
ENSG00010002672,GENE2673,34.14,-0.0158,0.3085,9.591e-1,9.867e-1
ENSG00010002673,GENE2674,763.93,1.4013,0.1646,1.000e-300,1.471e-299
ENSG00010002674,GENE2675,964.29,-0.2120,0.1435,1.396e-1,4.391e-1
ENSG00010002675,GENE2676,294.82,0.2641,0.1540,8.623e-2,3.295e-1
ENSG00010002676,GENE2677,39.90,2.5437,0.1174,1.000e-300,1.471e-299
ENSG00010002677,GENE2678,2144.76,-0.5435,0.2377,2.224e-2,1.168e-1
ENSG00010002678,GENE2679,442.26,0.1331,0.2478,5.911e-1,8.661e-1
ENSG00010002679,GENE2680,15.62,0.8280,0.1363,1.238e-9,1.361e-8
ENSG00010002680,GENE2681,44.60,-0.0282,0.2312,9.031e-1,9.732e-1
ENSG00010002681,GENE2682,92.27,-0.2253,0.2842,4.280e-1,7.696e-1
ENSG00010002682,GENE2683,21.49,-0.0998,0.1625,5.391e-1,8.423e-1
ENSG00010002683,GENE2684,11.16,0.3082,0.1750,7.809e-2,3.071e-1
ENSG00010002684,GENE2685,23.37,-0.6001,0.1986,2.511e-3,1.720e-2
ENSG00010002685,GENE2686,193.26,0.0486,0.1949,8.029e-1,9.490e-1
ENSG00010002686,GENE2687,33.14,0.0367,0.2810,8.961e-1,9.705e-1
ENSG00010002687,GENE2688,486.58,0.1250,0.2943,6.709e-1,9.005e-1
ENSG00010002688,GENE2689,735.46,-0.2573,0.2002,1.987e-1,5.284e-1
ENSG00010002689,GENE2690,27.36,-1.4136,0.3323,2.101e-5,1.859e-4
ENSG00010002690,GENE2691,159.14,-0.2718,0.2254,2.279e-1,5.721e-1
ENSG00010002691,GENE2692,36.58,0.0032,0.2321,9.888e-1,9.959e-1
ENSG00010002692,GENE2693,708.04,-0.2735,0.2260,2.262e-1,5.709e-1
ENSG00010002693,GENE2694,458.44,-0.5460,0.2460,2.643e-2,1.328e-1
ENSG00010002694,GENE2695,7.75,-0.1632,0.2081,4.329e-1,7.740e-1
ENSG00010002695,GENE2696,30.54,0.1595,0.3640,6.613e-1,8.936e-1
ENSG00010002696,GENE2697,2603.61,0.2127,0.2597,4.129e-1,7.603e-1
ENSG00010002697,GENE2698,256.32,0.3272,0.1437,2.285e-2,1.190e-1
ENSG00010002698,GENE2699,376.43,0.1689,0.2503,4.998e-1,8.193e-1
ENSG00010002699,GENE2700,16.49,-0.0379,0.1940,8.453e-1,9.581e-1
ENSG00010002700,GENE2701,6.15,0.0038,0.1071,9.720e-1,9.915e-1
ENSG00010002701,GENE2702,483.03,0.5263,0.2180,1.578e-2,8.802e-2
ENSG00010002702,GENE2703,101.47,-1.9324,0.3306,5.104e-9,5.468e-8
ENSG00010002703,GENE2704,5.96,0.0478,0.2298,8.352e-1,9.557e-1
ENSG00010002704,GENE2705,1164.41,0.0625,0.1911,7.437e-1,9.336e-1
ENSG00010002705,GENE2706,34.64,0.2255,0.2262,3.188e-1,6.784e-1
ENSG00010002706,GENE2707,80.82,-0.1873,0.2482,4.505e-1,7.861e-1
ENSG00010002707,GENE2708,3.89,-0.6736,0.2963,2.302e-2,1.195e-1
ENSG00010002708,GENE2709,62.61,-0.0236,0.3228,9.418e-1,9.793e-1
ENSG00010002709,GENE2710,51.55,-0.3049,0.3266,3.505e-1,7.103e-1
ENSG00010002710,GENE2711,917.28,0.0783,0.3740,8.342e-1,9.557e-1
ENSG00010002711,GENE2712,17.36,-0.0737,0.3225,8.192e-1,9.507e-1
ENSG00010002712,GENE2713,75.12,2.6082,0.2442,1.000e-300,1.471e-299
ENSG00010002713,GENE2714,245.17,-0.2502,0.2744,3.619e-1,7.248e-1
ENSG00010002714,GENE2715,17.22,-0.6534,0.1996,1.061e-3,7.802e-3
ENSG00010002715,GENE2716,160.48,0.0692,0.2368,7.703e-1,9.434e-1
ENSG00010002716,GENE2717,10.85,-0.1234,0.1429,3.880e-1,7.471e-1
ENSG00010002717,GENE2718,58.00,0.3472,0.1451,1.672e-2,9.274e-2
ENSG00010002718,GENE2719,867.45,-0.1537,0.1403,2.733e-1,6.336e-1
ENSG00010002719,GENE2720,13.56,0.1401,0.1554,3.675e-1,7.296e-1
ENSG00010002720,GENE2721,3140.74,-0.2140,0.2250,3.415e-1,7.010e-1
ENSG00010002721,GENE2722,168.30,-0.2445,0.0998,1.430e-2,8.092e-2
ENSG00010002722,GENE2723,2083.03,-0.4246,0.2593,1.015e-1,3.647e-1
ENSG00010002723,GENE2724,11.35,-0.4517,0.2052,2.767e-2,1.379e-1
ENSG00010002724,GENE2725,349.30,-0.5547,0.1768,1.702e-3,1.210e-2
ENSG00010002725,GENE2726,25.30,-0.2211,0.2542,3.845e-1,7.456e-1
ENSG00010002726,GENE2727,3.80,-0.1996,0.1451,1.690e-1,4.889e-1
ENSG00010002727,GENE2728,444.09,-0.0978,0.1745,5.754e-1,8.614e-1
ENSG00010002728,GENE2729,769.35,0.4513,0.1672,6.939e-3,4.292e-2
ENSG00010002729,GENE2730,3437.09,0.5228,0.3337,1.172e-1,3.952e-1
ENSG00010002730,GENE2731,108.38,-0.1180,0.2147,5.827e-1,8.618e-1
ENSG00010002731,GENE2732,6.85,-0.1444,0.1354,2.864e-1,6.534e-1
ENSG00010002732,GENE2733,1203.09,-3.6059,0.3022,1.000e-300,1.471e-299
ENSG00010002733,GENE2734,112.34,-0.1541,0.2201,4.837e-1,8.056e-1
ENSG00010002734,GENE2735,7.42,-0.1510,0.2671,5.720e-1,8.609e-1
ENSG00010002735,GENE2736,25.58,0.0146,0.2239,9.479e-1,9.818e-1
ENSG00010002736,GENE2737,414.21,0.2749,0.2597,2.897e-1,6.554e-1
ENSG00010002737,GENE2738,10.54,0.3590,0.1679,3.247e-2,1.586e-1
ENSG00010002738,GENE2739,810.07,3.1179,0.2800,1.000e-300,1.471e-299
ENSG00010002739,GENE2740,370.45,-0.6579,0.2152,2.236e-3,1.546e-2
ENSG00010002740,GENE2741,2410.78,0.1978,0.2665,4.580e-1,7.939e-1
ENSG00010002741,GENE2742,876.46,0.0136,0.1141,9.051e-1,9.732e-1
ENSG00010002742,GENE2743,43.00,0.1160,0.1980,5.580e-1,8.514e-1
ENSG00010002743,GENE2744,49.99,-0.2607,0.2646,3.245e-1,6.860e-1
ENSG00010002744,GENE2745,16.14,0.1334,0.3030,6.597e-1,8.931e-1
ENSG00010002745,GENE2746,210.94,-0.3610,0.2656,1.741e-1,4.938e-1
ENSG00010002746,GENE2747,9.74,-0.2902,0.2460,2.381e-1,5.875e-1
ENSG00010002747,GENE2748,540.64,0.5526,0.2542,2.972e-2,1.464e-1
ENSG00010002748,GENE2749,8.47,0.2174,0.1520,1.527e-1,4.595e-1
ENSG00010002749,GENE2750,222.91,0.1076,0.1787,5.470e-1,8.475e-1
ENSG00010002750,GENE2751,147.82,0.2070,0.3139,5.096e-1,8.259e-1
ENSG00010002751,GENE2752,428.68,-1.4087,0.2410,5.066e-9,5.447e-8
ENSG00010002752,GENE2753,1500.95,0.1248,0.2687,6.423e-1,8.857e-1
ENSG00010002753,GENE2754,2005.76,-0.4885,0.1144,1.953e-5,1.733e-4
ENSG00010002754,GENE2755,62.47,0.0767,0.3029,8.002e-1,9.490e-1
ENSG00010002755,GENE2756,45.29,-0.3283,0.1916,8.663e-2,3.306e-1
ENSG00010002756,GENE2757,5.28,0.1515,0.2092,4.689e-1,7.974e-1
ENSG00010002757,GENE2758,438.80,0.0509,0.2595,8.446e-1,9.581e-1
ENSG00010002758,GENE2759,1520.90,0.0831,0.1229,4.989e-1,8.184e-1
ENSG00010002759,GENE2760,87.26,-0.1250,0.1970,5.257e-1,8.358e-1
ENSG00010002760,GENE2761,21.64,-0.3654,0.1450,1.172e-2,6.879e-2
ENSG00010002761,GENE2762,95.53,-0.3628,0.2137,8.952e-2,3.365e-1
ENSG00010002762,GENE2763,19.86,-0.2895,0.2647,2.740e-1,6.343e-1
ENSG00010002763,GENE2764,16.08,-0.2421,0.2642,3.595e-1,7.209e-1
ENSG00010002764,GENE2765,142.64,-0.5115,0.3143,1.036e-1,3.673e-1
ENSG00010002765,GENE2766,727.87,-0.1418,0.2596,5.849e-1,8.624e-1
ENSG00010002766,GENE2767,2026.16,-0.0125,0.1718,9.422e-1,9.794e-1
ENSG00010002767,GENE2768,1495.41,-0.2627,0.2700,3.307e-1,6.916e-1
ENSG00010002768,GENE2769,7.09,-0.0313,0.1877,8.675e-1,9.620e-1
ENSG00010002769,GENE2770,151.70,0.3824,0.1894,4.344e-2,1.963e-1
ENSG00010002770,GENE2771,256.14,-0.0433,0.3483,9.010e-1,9.723e-1
ENSG00010002771,GENE2772,1894.38,-0.2449,0.3009,4.156e-1,7.625e-1
ENSG00010002772,GENE2773,70.47,0.3690,0.3094,2.330e-1,5.816e-1
ENSG00010002773,GENE2774,63.75,-1.0788,0.2355,4.625e-6,4.256e-5
ENSG00010002774,GENE2775,1047.15,0.0373,0.2962,8.999e-1,9.721e-1
ENSG00010002775,GENE2776,8.15,-0.0634,0.1387,6.477e-1,8.874e-1
ENSG00010002776,GENE2777,35.40,-0.0234,0.2234,9.167e-1,9.768e-1
ENSG00010002777,GENE2778,175.10,1.5225,0.2509,1.310e-9,1.434e-8
ENSG00010002778,GENE2779,27.19,-0.4740,0.1242,1.364e-4,1.113e-3
ENSG00010002779,GENE2780,8.02,-1.2276,0.2115,6.462e-9,6.850e-8
ENSG00010002780,GENE2781,21.87,0.0732,0.1933,7.048e-1,9.162e-1
ENSG00010002781,GENE2782,963.12,-1.8314,0.2301,1.776e-15,2.538e-14
ENSG00010002782,GENE2783,31.80,0.3268,0.2255,1.473e-1,4.500e-1
ENSG00010002783,GENE2784,14.81,-0.0894,0.0851,2.935e-1,6.581e-1
ENSG00010002784,GENE2785,24.63,0.0906,0.2115,6.684e-1,8.984e-1
ENSG00010002785,GENE2786,32.59,-0.2548,0.1440,7.675e-2,3.034e-1
ENSG00010002786,GENE2787,393.50,0.1295,0.2130,5.433e-1,8.450e-1
ENSG00010002787,GENE2788,737.93,0.6037,0.3085,5.034e-2,2.211e-1
ENSG00010002788,GENE2789,1504.90,0.0886,0.1868,6.354e-1,8.853e-1
ENSG00010002789,GENE2790,5.78,-0.0568,0.1232,6.448e-1,8.857e-1
ENSG00010002790,GENE2791,9.12,0.3028,0.1074,4.800e-3,3.083e-2
ENSG00010002791,GENE2792,1938.02,1.3040,0.3613,3.075e-4,2.428e-3
ENSG00010002792,GENE2793,229.11,-0.1663,0.1533,2.779e-1,6.416e-1
ENSG00010002793,GENE2794,721.02,-0.2661,0.2522,2.914e-1,6.563e-1
ENSG00010002794,GENE2795,1051.54,-0.1288,0.1861,4.886e-1,8.092e-1
ENSG00010002795,GENE2796,6.76,-0.2420,0.0750,1.248e-3,9.088e-3
ENSG00010002796,GENE2797,121.99,-0.2301,0.3783,5.430e-1,8.449e-1
ENSG00010002797,GENE2798,1355.63,2.7936,0.1485,1.000e-300,1.471e-299
ENSG00010002798,GENE2799,300.39,-0.2350,0.3950,5.519e-1,8.495e-1
ENSG00010002799,GENE2800,9.02,-0.1883,0.2056,3.597e-1,7.209e-1
ENSG00010002800,GENE2801,1280.39,0.0724,0.2654,7.850e-1,9.471e-1
ENSG00010002801,GENE2802,1958.05,0.2281,0.1867,2.218e-1,5.645e-1
ENSG00010002802,GENE2803,52.26,0.1930,0.2247,3.904e-1,7.489e-1
ENSG00010002803,GENE2804,17.96,2.0987,0.2703,8.438e-15,1.172e-13
ENSG00010002804,GENE2805,38.19,0.0683,0.1648,6.787e-1,9.055e-1
ENSG00010002805,GENE2806,5.89,-0.0971,0.2240,6.646e-1,8.953e-1
ENSG00010002806,GENE2807,857.22,0.1621,0.1395,2.451e-1,5.940e-1
ENSG00010002807,GENE2808,188.95,0.1761,0.1532,2.502e-1,6.013e-1
ENSG00010002808,GENE2809,47.65,-0.1752,0.2558,4.933e-1,8.131e-1
ENSG00010002809,GENE2810,15.10,0.1874,0.2199,3.940e-1,7.514e-1
ENSG00010002810,GENE2811,36.14,0.5342,0.2344,2.270e-2,1.184e-1
ENSG00010002811,GENE2812,4.56,-0.1444,0.1745,4.080e-1,7.577e-1
ENSG00010002812,GENE2813,1222.04,-0.1707,0.2638,5.175e-1,8.316e-1
ENSG00010002813,GENE2814,1293.98,2.0648,0.1889,1.000e-300,1.471e-299
ENSG00010002814,GENE2815,8.34,-0.1593,0.2616,5.426e-1,8.448e-1
ENSG00010002815,GENE2816,157.57,0.2949,0.1417,3.737e-2,1.757e-1
ENSG00010002816,GENE2817,825.80,0.1901,0.3178,5.497e-1,8.483e-1
ENSG00010002817,GENE2818,1361.50,-0.5326,0.2408,2.697e-2,1.349e-1
ENSG00010002818,GENE2819,52.05,-0.6280,0.2346,7.442e-3,4.566e-2
ENSG00010002819,GENE2820,106.97,1.5045,0.2253,2.450e-11,2.849e-10
ENSG00010002820,GENE2821,20.85,-0.0205,0.2405,9.321e-1,9.787e-1
ENSG00010002821,GENE2822,119.58,-0.5781,0.1788,1.224e-3,8.935e-3
ENSG00010002822,GENE2823,497.21,0.1209,0.2920,6.788e-1,9.055e-1
ENSG00010002823,GENE2824,13668.52,3.6278,0.3003,1.000e-300,1.471e-299
ENSG00010002824,GENE2825,19.00,0.0742,0.4041,8.543e-1,9.620e-1
ENSG00010002825,GENE2826,48.80,-0.4338,0.1762,1.378e-2,7.881e-2
ENSG00010002826,GENE2827,30.51,-0.1521,0.2097,4.681e-1,7.973e-1
ENSG00010002827,GENE2828,7.79,-0.0366,0.1420,7.965e-1,9.490e-1
ENSG00010002828,GENE2829,217.14,0.2272,0.1782,2.024e-1,5.331e-1
ENSG00010002829,GENE2830,33.55,0.0262,0.1494,8.607e-1,9.620e-1
ENSG00010002830,GENE2831,665.71,0.3262,0.4291,4.470e-1,7.838e-1
ENSG00010002831,GENE2832,1459.83,0.0443,0.0952,6.419e-1,8.857e-1
ENSG00010002832,GENE2833,11.19,-0.2023,0.1608,2.082e-1,5.440e-1
ENSG00010002833,GENE2834,1009.49,-0.0805,0.2177,7.114e-1,9.192e-1
ENSG00010002834,GENE2835,6251.43,1.7477,0.2524,4.415e-12,5.363e-11
ENSG00010002835,GENE2836,5.64,0.0115,0.1983,9.536e-1,9.851e-1
ENSG00010002836,GENE2837,2810.88,-0.2633,0.1581,9.578e-2,3.530e-1
ENSG00010002837,GENE2838,43.96,-0.0059,0.1681,9.719e-1,9.915e-1
ENSG00010002838,GENE2839,145.51,0.2248,0.2779,4.186e-1,7.644e-1
ENSG00010002839,GENE2840,1460.75,0.2153,0.2755,4.345e-1,7.751e-1
ENSG00010002840,GENE2841,21.82,0.1647,0.1790,3.574e-1,7.176e-1
ENSG00010002841,GENE2842,3960.43,0.2397,0.2859,4.018e-1,7.546e-1
ENSG00010002842,GENE2843,353.40,0.2956,0.3761,4.318e-1,7.732e-1
ENSG00010002843,GENE2844,409.35,-0.1114,0.1801,5.362e-1,8.418e-1
ENSG00010002844,GENE2845,288.08,-0.2430,0.2953,4.106e-1,7.592e-1
ENSG00010002845,GENE2846,1000.85,-0.1413,0.3038,6.419e-1,8.857e-1
ENSG00010002846,GENE2847,152.26,-0.1232,0.1815,4.972e-1,8.160e-1
ENSG00010002847,GENE2848,93.37,-0.0754,0.1560,6.290e-1,8.822e-1
ENSG00010002848,GENE2849,1069.96,-3.1112,0.1939,1.000e-300,1.471e-299
ENSG00010002849,GENE2850,38.06,0.1519,0.3028,6.158e-1,8.769e-1
ENSG00010002850,GENE2851,1233.38,0.1432,0.1256,2.543e-1,6.066e-1
ENSG00010002851,GENE2852,83.04,-0.4458,0.2212,4.391e-2,1.975e-1
ENSG00010002852,GENE2853,599.91,0.5318,0.2240,1.761e-2,9.729e-2
ENSG00010002853,GENE2854,793.08,-0.1249,0.1892,5.093e-1,8.259e-1
ENSG00010002854,GENE2855,108.96,0.5909,0.2799,3.477e-2,1.677e-1
ENSG00010002855,GENE2856,362.94,-0.0473,0.2894,8.702e-1,9.625e-1
ENSG00010002856,GENE2857,1910.33,0.1407,0.2540,5.795e-1,8.615e-1
ENSG00010002857,GENE2858,134.03,0.1738,0.2618,5.068e-1,8.254e-1
ENSG00010002858,GENE2859,3113.65,-0.1359,0.2297,5.540e-1,8.509e-1
ENSG00010002859,GENE2860,4.42,0.5271,0.1393,1.544e-4,1.252e-3
ENSG00010002860,GENE2861,4.62,0.1172,0.1040,2.597e-1,6.134e-1
ENSG00010002861,GENE2862,2153.88,0.0357,0.2584,8.902e-1,9.683e-1
ENSG00010002862,GENE2863,6.97,0.2793,0.1354,3.911e-2,1.816e-1
ENSG00010002863,GENE2864,6.95,-0.4696,0.2578,6.851e-2,2.827e-1
ENSG00010002864,GENE2865,2849.31,-0.2251,0.1630,1.674e-1,4.880e-1
ENSG00010002865,GENE2866,49.50,0.0968,0.1838,5.983e-1,8.685e-1
ENSG00010002866,GENE2867,423.41,-0.1844,0.1983,3.523e-1,7.112e-1
ENSG00010002867,GENE2868,13.83,0.1653,0.2190,4.504e-1,7.861e-1
ENSG00010002868,GENE2869,3014.02,0.4166,0.1454,4.176e-3,2.723e-2
ENSG00010002869,GENE2870,15.63,-0.0182,0.2249,9.356e-1,9.787e-1
ENSG00010002870,GENE2871,12.22,0.7027,0.1999,4.390e-4,3.394e-3
ENSG00010002871,GENE2872,3388.06,-0.3373,0.4100,4.107e-1,7.592e-1
ENSG00010002872,GENE2873,1101.36,-0.3458,0.1402,1.366e-2,7.874e-2
ENSG00010002873,GENE2874,174.18,2.9995,0.1603,1.000e-300,1.471e-299
ENSG00010002874,GENE2875,977.57,-0.0690,0.2867,8.099e-1,9.507e-1
ENSG00010002875,GENE2876,193.89,-0.2591,0.1420,6.813e-2,2.815e-1
ENSG00010002876,GENE2877,1113.50,0.1561,0.2774,5.735e-1,8.612e-1
ENSG00010002877,GENE2878,8.04,0.0532,0.1570,7.347e-1,9.308e-1
ENSG00010002878,GENE2879,145.29,0.2297,0.2174,2.906e-1,6.562e-1
ENSG00010002879,GENE2880,1452.75,-0.4415,0.2694,1.012e-1,3.640e-1
ENSG00010002880,GENE2881,15.25,0.0520,0.1661,7.542e-1,9.374e-1
ENSG00010002881,GENE2882,68.10,3.1727,0.1096,1.000e-300,1.471e-299
ENSG00010002882,GENE2883,62.54,0.0624,0.2599,8.101e-1,9.507e-1
ENSG00010002883,GENE2884,1818.46,0.2712,0.2681,3.118e-1,6.700e-1
ENSG00010002884,GENE2885,33.20,0.0546,0.1983,7.830e-1,9.471e-1
ENSG00010002885,GENE2886,259.34,-0.3774,0.3626,2.979e-1,6.620e-1
ENSG00010002886,GENE2887,14.82,0.0441,0.1934,8.198e-1,9.510e-1
ENSG00010002887,GENE2888,927.54,0.0945,0.2114,6.549e-1,8.905e-1
ENSG00010002888,GENE2889,3869.51,-0.8081,0.3429,1.843e-2,1.009e-1
ENSG00010002889,GENE2890,999.06,-0.0945,0.2787,7.346e-1,9.308e-1
ENSG00010002890,GENE2891,222.91,0.2379,0.1761,1.768e-1,4.968e-1
ENSG00010002891,GENE2892,15.72,-0.3399,0.2448,1.650e-1,4.835e-1
ENSG00010002892,GENE2893,7.80,0.0000,0.2783,1.000e+0,1.000e+0
ENSG00010002893,GENE2894,792.28,-0.3869,0.3732,2.998e-1,6.639e-1
ENSG00010002894,GENE2895,1089.14,0.0759,0.2724,7.806e-1,9.471e-1
ENSG00010002895,GENE2896,136.90,0.2174,0.2233,3.304e-1,6.916e-1
ENSG00010002896,GENE2897,2204.71,0.9142,0.2365,1.110e-4,9.150e-4
ENSG00010002897,GENE2898,22.77,-0.0646,0.1607,6.875e-1,9.083e-1
ENSG00010002898,GENE2899,628.42,-0.3464,0.1033,8.010e-4,5.992e-3
ENSG00010002899,GENE2900,140.62,0.1284,0.2021,5.252e-1,8.354e-1
ENSG00010002900,GENE2901,1942.60,-0.5517,0.1562,4.118e-4,3.200e-3
ENSG00010002901,GENE2902,251.73,-0.2325,0.2742,3.966e-1,7.530e-1
ENSG00010002902,GENE2903,377.43,0.1924,0.2399,4.226e-1,7.661e-1
ENSG00010002903,GENE2904,43.67,-0.3220,0.1531,3.545e-2,1.696e-1
ENSG00010002904,GENE2905,7.11,0.0701,0.1238,5.710e-1,8.609e-1
ENSG00010002905,GENE2906,484.25,0.3499,0.2076,9.190e-2,3.433e-1
ENSG00010002906,GENE2907,259.49,-0.0311,0.2843,9.129e-1,9.753e-1
ENSG00010002907,GENE2908,1445.58,-0.0158,0.1540,9.182e-1,9.771e-1
ENSG00010002908,GENE2909,9.59,-0.3874,0.2258,8.621e-2,3.295e-1
ENSG00010002909,GENE2910,365.23,0.0691,0.1415,6.253e-1,8.811e-1
ENSG00010002910,GENE2911,363.25,-0.0923,0.3258,7.770e-1,9.446e-1
ENSG00010002911,GENE2912,5.47,0.0717,0.2296,7.548e-1,9.374e-1
ENSG00010002912,GENE2913,12.44,0.1734,0.1940,3.715e-1,7.336e-1
ENSG00010002913,GENE2914,144.71,0.1821,0.1585,2.507e-1,6.013e-1
ENSG00010002914,GENE2915,3851.98,0.3450,0.3589,3.364e-1,6.994e-1
ENSG00010002915,GENE2916,16.24,0.3004,0.2046,1.420e-1,4.423e-1
ENSG00010002916,GENE2917,585.06,-0.3286,0.1581,3.767e-2,1.767e-1
ENSG00010002917,GENE2918,9.04,-0.2114,0.2350,3.686e-1,7.313e-1
ENSG00010002918,GENE2919,1316.47,0.0734,0.0950,4.396e-1,7.776e-1
ENSG00010002919,GENE2920,2451.86,-0.4164,0.2689,1.214e-1,3.997e-1
ENSG00010002920,GENE2921,215.43,0.4254,0.2194,5.253e-2,2.287e-1
ENSG00010002921,GENE2922,15.88,-0.0405,0.4171,9.227e-1,9.787e-1
ENSG00010002922,GENE2923,8.96,-0.1827,0.1749,2.963e-1,6.606e-1
ENSG00010002923,GENE2924,538.52,-1.0370,0.1964,1.292e-7,1.287e-6
ENSG00010002924,GENE2925,96.31,-0.4776,0.2282,3.639e-2,1.722e-1
ENSG00010002925,GENE2926,183.01,-2.8098,0.2130,1.000e-300,1.471e-299
ENSG00010002926,GENE2927,1416.24,0.2051,0.2352,3.831e-1,7.439e-1
ENSG00010002927,GENE2928,3372.52,-0.0198,0.2607,9.394e-1,9.787e-1
ENSG00010002928,GENE2929,600.09,0.1512,0.1770,3.929e-1,7.512e-1
ENSG00010002929,GENE2930,18.67,2.3340,0.2137,1.000e-300,1.471e-299
ENSG00010002930,GENE2931,8.33,-2.6311,0.0879,1.000e-300,1.471e-299
ENSG00010002931,GENE2932,12.33,0.4540,0.1922,1.820e-2,1.003e-1
ENSG00010002932,GENE2933,7.06,-0.4079,0.1677,1.499e-2,8.423e-2
ENSG00010002933,GENE2934,64.56,0.2651,0.2347,2.587e-1,6.129e-1
ENSG00010002934,GENE2935,349.85,-0.5784,0.2558,2.375e-2,1.224e-1
ENSG00010002935,GENE2936,11.02,0.0905,0.3513,7.967e-1,9.490e-1
ENSG00010002936,GENE2937,5.29,0.0686,0.3109,8.253e-1,9.525e-1
ENSG00010002937,GENE2938,17.48,-2.8228,0.1201,1.000e-300,1.471e-299
